,Date,OilPrice,OilVolume,GasPrice,GasVolume
877,2018-08-29,77.139999389648,130440.0,2.8949999809265,7574.0
878,2018-08-30,77.769996643066,90218.0,2.8740000724792005,116910.0
879,2018-08-31,77.419998168945,25828.0,2.9159998893737997,121714.0
880,2018-09-03,78.150001525879,110912.0,2.8650000095367,0.0
881,2018-09-04,78.169998168945,320446.0,2.8229999542236,217010.0
882,2018-09-05,77.269996643066,277124.0,2.795000076294,138639.0
883,2018-09-06,76.5,274791.0,2.7720000743866002,141042.0
884,2018-09-07,76.830001831055,208999.0,2.7760000228882005,112500.0
885,2018-09-10,77.370002746582,244533.0,2.8039999008178995,160402.0
886,2018-09-11,79.05999755859399,280309.0,2.8280000686645,135665.0
887,2018-09-12,79.73999786377,315266.0,2.8289999961852996,156788.0
888,2018-09-13,78.180000305176,298144.0,2.8169999122619998,143259.0
889,2018-09-14,78.089996337891,261057.0,2.7669999599457,151714.0
890,2018-09-17,78.050003051758,207609.0,2.8139998912811,174821.0
891,2018-09-18,79.029998779297,259175.0,2.9330000877380002,238589.0
892,2018-09-19,79.400001525879,275872.0,2.9079999923706,148133.0
893,2018-09-20,78.699996948242,300163.0,2.9760000705719,192073.0
894,2018-09-21,78.800003051758,297574.0,2.9769999980927,118893.0
895,2018-09-24,81.199996948242,243314.0,3.0380001068115003,80660.0
896,2018-09-25,81.870002746582,240400.0,3.0820000171661,62946.0
897,2018-09-26,81.339996337891,130529.0,3.0209999084473,12688.0
898,2018-09-27,81.720001220703,123998.0,3.055999994278,250438.0
899,2018-09-28,82.720001220703,19684.0,3.0079998970032,166734.0
900,2018-10-01,84.980003356934,347526.0,3.0940001010895,202839.0
901,2018-10-02,84.800003051758,268609.0,3.1659998893737997,239367.0
902,2018-10-03,86.290000915527,345222.0,3.2300000190735,207041.0
903,2018-10-04,84.580001831055,361253.0,3.164999961853,242158.0
904,2018-10-05,84.160003662109,300619.0,3.1429998874663996,199270.0
905,2018-10-08,83.910003662109,290090.0,3.2669999599457,233743.0
906,2018-10-09,85.0,351396.0,3.2660000324249,287648.0
907,2018-10-10,83.089996337891,319094.0,3.2839999198913996,236725.0
908,2018-10-11,80.26000213623,482510.0,3.2219998836517,264678.0
909,2018-10-12,80.430000305176,373090.0,3.1610000133514,176415.0
910,2018-10-15,80.779998779297,284648.0,3.2420001029968,159110.0
911,2018-10-16,81.410003662109,329327.0,3.239000082016,132488.0
912,2018-10-17,80.050003051758,336595.0,3.3199999332427996,157395.0
913,2018-10-18,79.290000915527,359005.0,3.1979999542236,183520.0
914,2018-10-19,79.779998779297,291069.0,3.25,142392.0
915,2018-10-22,79.830001831055,269911.0,3.1380000114441002,172062.0
916,2018-10-23,76.44000244140601,513715.0,3.2119998931884997,178745.0
917,2018-10-24,76.169998168945,366652.0,3.1659998893737997,113607.0
918,2018-10-25,76.889999389648,215235.0,3.2019999027252,63881.0
919,2018-10-26,77.620002746582,229751.0,3.1849999427794997,64445.0
920,2018-10-29,77.339996337891,117939.0,3.1849999427794997,10672.0
921,2018-10-30,75.910003662109,115186.0,3.1870000362396,146788.0
922,2018-10-31,75.470001220703,34697.0,3.260999917984,175407.0
923,2018-11-01,72.889999389648,360162.0,3.2369999885558998,152755.0
